Date,Open,High,Low,Close,Volume,MACD,RSI,MA,EMA,SMA,STD,Upper,Lower,PatternClass
2000-02-17,3.5625,3.565624952316284,3.400000095367432,3.450000047683716,122592000,,2.0503209442651755,3.4921875,3.498015586211634,3.4921875,0.0421874523162841,3.5765624046325684,3.407812595367432,4
2000-02-18,3.421875,3.450000047683716,3.1937499046325684,3.237499952316284,174528000,0.0178302221498793,0.6451064436992973,3.34375,3.324338496948068,3.34375,0.1062500476837158,3.556250095367432,3.1312499046325684,4
2000-02-23,3.243750095367432,3.587500095367432,3.234375,3.5218749046325684,168824000,-0.0128747573716871,76.3386463497024,3.3499999046325684,3.423537526000957,3.3499999046325684,0.171875,3.693749904632568,3.0062499046325684,6
2000-02-24,3.528125047683716,3.5687499046325684,3.28125,3.421875,117386000,-0.0191526074552776,52.88417071321668,3.471874952316284,3.422429175333652,3.471874952316284,0.0499999523162841,3.5718748569488525,3.371875047683716,4
2000-02-25,3.371875047683716,3.46875,3.259375095367432,3.456249952316284,97410000,-0.0211107261969027,61.100811935795065,3.439062476158142,3.44497635998874,3.439062476158142,0.017187476158142,3.4734374284744263,3.404687523841858,6
2000-02-28,3.328125,3.359375,3.206249952316284,3.2874999046325684,101154000,-0.0358658290011852,22.5279797755115,3.3718749284744263,3.339992056417959,3.3718749284744263,0.0843750238418579,3.540624976158142,3.2031248807907104,4
2000-02-29,3.299999952316284,3.4484379291534424,3.293750047683716,3.4437499046325684,142970000,-0.0345529798706238,64.28330757625916,3.3656249046325684,3.4091639552276987,3.3656249046325684,0.078125,3.5218749046325684,3.2093749046325684,6
2000-03-02,3.246875047683716,3.25,3.109375,3.128124952316284,159602000,-0.066055304563227,14.88014017366043,3.2109375,3.1961570849436485,3.2109375,0.0828125476837158,3.376562595367432,3.0453124046325684,4
2000-03-09,3.150000095367432,3.450000047683716,3.109375,3.440624952316284,166250000,-0.0758987191702145,95.12340069640572,3.310937523841858,3.3536878774646945,3.310937523841858,0.1296874284744331,3.570312380790724,3.051562666892992,6
2000-03-14,3.3031249046325684,3.346874952316284,3.168750047683716,3.28125,96106000,-0.062996563182565,43.33998462203456,3.2734375,3.285090291757952,3.2734375,0.0078125,3.2890625,3.2578125,4
2000-03-15,3.237499952316284,3.2562499046325684,3.0999999046325684,3.1875,121654000,-0.0674035055398309,16.45616955655195,3.234375,3.2200300972526508,3.234375,0.046875,3.328125,3.140625,4
2000-03-16,3.112499952316284,3.3187499046325684,3.0,3.3125,194062000,-0.0601165970671497,68.52313875294094,3.25,3.2816766990842168,3.25,0.0625,3.375,3.125,6
2000-03-17,3.3031249046325684,3.3187499046325684,3.2249999046325684,3.2406249046325684,105970000,-0.0594560171584093,39.91527391624341,3.276562452316284,3.254308836116451,3.276562452316284,0.0359375476837158,3.348437547683716,3.2046873569488525,4
2000-03-20,3.174999952316284,3.2249999046325684,3.118750095367432,3.2093749046325684,116270000,-0.0607537848406392,29.284092115087603,3.2249999046325684,3.2243528817938625,3.2249999046325684,0.015625,3.2562499046325684,3.1937499046325684,6
2000-03-21,3.2562499046325684,3.650000095367432,3.112499952316284,3.618750095367432,341658000,-0.0284214931958368,91.13636723412787,3.4140625,3.4872843575095755,3.4140625,0.2046875953674359,3.823437690734872,3.004687309265128,6
2000-03-24,3.731250047683716,3.762500047683716,3.565624952316284,3.634375095367432,194920000,0.0158165379959256,74.96794250482584,3.509375095367432,3.565964316702241,3.509375095367432,0.1250000000000142,3.75937509536746,3.259375095367403,4
2000-03-28,3.618750095367432,3.637500047683716,3.473438024520874,3.5062499046325684,103952000,0.0374652140453428,33.10626248597859,3.581249952316284,3.5462181938330724,3.581249952316284,0.0750000476837158,3.731250047683716,3.4312498569488525,4
2000-03-29,3.4749999046325684,3.493750095367432,3.25,3.3125,117730000,0.0236022358060101,13.35729937061477,3.409374952316284,3.390406064611024,3.409374952316284,0.0968749523162841,3.603124856948853,3.215625047683716,4
2000-03-31,3.337500095367432,3.356250047683716,3.150000095367432,3.3499999046325684,102310000,0.0073708504678888,37.435698284019615,3.337499976158142,3.348933954197096,3.337499976158142,0.0124999284744262,3.362499833106994,3.3125001192092896,6
2000-04-03,3.2718749046325684,3.284374952316284,3.0999999046325684,3.1781249046325684,97308000,-0.0112018138956111,9.227521252221928,3.2640624046325684,3.235061254487411,3.2640624046325684,0.0859375,3.4359374046325684,3.0921874046325684,4
2000-04-04,3.143749952316284,3.2718749046325684,2.7874999046325684,3.196875095367432,286360000,-0.0241296489491835,22.043819595238485,3.1875,3.209603815074092,3.1875,0.0093750953675263,3.206250190735053,3.168749809264947,6
2000-04-07,3.2562499046325684,3.431250095367432,3.206249952316284,3.378124952316284,121046000,-0.0352506969413246,86.38214838364296,3.295312523841858,3.315170501073029,3.295312523841858,0.082812428474437,3.460937380790732,3.129687666892984,6
2000-04-10,3.362499952316284,3.421875,3.1624999046325684,3.168750047683716,90472000,-0.0435533919250272,32.74654129836423,3.2734375,3.217556865480154,3.2734375,0.1046874523162841,3.4828124046325684,3.064062595367432,4
2000-04-12,3.200000047683716,3.21875,2.8125,2.8187499046325684,173910000,-0.0816250600242858,6.356372993241037,2.993749976158142,2.94083959873811,2.993749976158142,0.1750000715255737,3.3437501192092896,2.643749833106994,4
2000-04-13,2.893749952316284,2.9375,2.3968749046325684,2.400000095367432,213580000,-0.1392200205151881,2.170609061824396,2.609375,2.580279929824325,2.609375,0.2093749046325704,3.028124809265141,2.190625190734859,4
2000-04-18,2.3812499046325684,2.8125,2.356250047683716,2.746875047683716,214700000,-0.2152710574307694,81.33596479249624,2.5500000715255737,2.623343754086511,2.5500000715255737,0.1968749761581443,2.9437500238418624,2.156250119209285,6
2000-04-19,2.765625,2.765625,2.5843749046325684,2.671875,107476000,-0.2135369716870427,62.33185851162,2.709375023841858,2.655697918028837,2.709375023841858,0.0375000238418579,2.7843750715255737,2.634374976158142,4
2000-04-20,2.668750047683716,2.684375047683716,2.493750095367432,2.618750095367432,98506000,-0.21398277186778,46.8307552491494,2.645312547683716,2.631066036254567,2.645312547683716,0.0265624523163176,2.6984374523163512,2.5921876430510804,4
2000-04-26,2.665625095367432,2.871875047683716,2.6226561069488525,2.674999952316284,240128000,-0.2035955168714411,73.95318102044823,2.6484375,2.6479098249375967,2.6484375,0.0265624523162841,2.7015624046325684,2.595312595367432,5
2000-04-28,2.700000047683716,2.78125,2.65625,2.759375095367432,136676000,-0.175852169846356,84.52223141008497,2.701562523841858,2.7212955890860844,2.701562523841858,0.057812571525589,2.817187666893036,2.58593738079068,6
2000-05-01,2.799999952316284,3.015625,2.762500047683716,2.996875047683716,171570000,-0.1403282145179187,95.82210961590796,2.8781250715255737,2.905015228151172,2.8781250715255737,0.1187499761581495,3.115625023841873,2.6406251192092745,6
2000-05-02,2.9593749046325684,3.0,2.793750047683716,2.806250095367432,148558000,-0.1261034227557078,44.11786937810431,2.9015625715255737,2.839171806295345,2.9015625715255737,0.0953124761581514,3.092187523841877,2.710937619209271,4
2000-05-05,2.731250047683716,2.931250095367432,2.706249952316284,2.924999952316284,81242000,-0.090930374825378,81.21635033129981,2.839062452316284,2.867422983945138,2.839062452316284,0.0859375,3.010937452316284,2.667187452316284,6
2000-05-10,2.726562976837158,2.768749952316284,2.450000047683716,2.665625095367432,174230000,-0.0787078905856519,15.083760861912438,2.739062547683716,2.715749508285991,2.739062547683716,0.0734374523162962,2.885937452316308,2.5921876430511235,4
2000-05-11,2.696875095367432,2.7874999046325684,2.546875,2.743750095367432,111616000,-0.0749813187140699,50.64587885331092,2.704687595367432,2.734416566340285,2.704687595367432,0.0390625000000454,2.7828125953675227,2.6265625953673406,6
2000-05-15,2.681250095367432,2.825000047683716,2.543750047683716,2.8031249046325684,82508000,-0.0661667205137392,73.13765963724462,2.745312452316284,2.769796221570633,2.745312452316284,0.0578124523162841,2.8609373569488525,2.629687547683716,6
2000-05-16,2.856250047683716,2.993750095367432,2.799999952316284,2.953125,128644000,-0.0459822058578947,89.57100789791265,2.878124952316284,2.892015407190211,2.878124952316284,0.0750000476837158,3.028125047683716,2.7281248569488525,6
2000-05-18,3.018749952316284,3.043750047683716,2.7562499046325684,2.768749952316284,94540000,-0.0252472025168377,26.431412083562822,2.909374952316284,2.844946113968943,2.909374952316284,0.140625,3.190624952316284,2.628124952316284,4
2000-05-22,2.650000095367432,2.65625,2.34375,2.59375,165456000,-0.0515031276356032,12.66481824396424,2.612499952316284,2.629993991470453,2.612499952316284,0.0187499523162841,2.6499998569488525,2.575000047683716,4
2000-05-24,2.321875095367432,2.487499952316284,2.0218749046325684,2.4281249046325684,233332000,-0.0970640536876623,36.51441741027185,2.3812499046325684,2.4297214698367777,2.3812499046325684,0.046875,2.4749999046325684,2.2874999046325684,6
2000-05-25,2.4749999046325684,2.5,2.275000095367432,2.275000095367432,98390000,-0.120159416895297,17.256985243430364,2.3515625,2.326573886857214,2.3515625,0.0765624046325741,2.5046873092651483,2.198437690734852,4
2000-05-30,2.3656249046325684,2.59375,2.3656249046325684,2.587500095367432,112264000,-0.1204203870816869,83.32073514972727,2.4562500715255737,2.500174950492138,2.4562500715255737,0.1312500238418646,2.718750119209303,2.1937500238418446,6
2000-06-01,2.4437499046325684,2.556250095367432,2.3187499046325684,2.509375095367432,152444000,-0.1161131731050906,62.56986811478868,2.462500095367432,2.4875195237146217,2.462500095367432,0.0468750000000284,2.5562500953674885,2.368750095367375,6
2000-06-02,2.618750095367432,2.90625,2.612499952316284,2.893749952316284,166450000,-0.0787440823551781,90.2786293086685,2.701562523841858,2.758339809449063,2.701562523841858,0.1921874284744309,3.08593738079072,2.317187666892996,6
2000-06-06,2.700000047683716,2.728125095367432,2.512500047683716,2.528125047683716,97062000,-0.0639339913920693,28.508995141084757,2.626562476158142,2.5974544338684997,2.626562476158142,0.0984374284744262,2.823437333106994,2.4296876192092896,4
2000-06-07,2.59375,2.609375,2.5062499046325684,2.590625047683716,76824000,-0.0597110001603398,45.179558233791,2.559375047683716,2.5929015097453103,2.559375047683716,0.03125,2.621875047683716,2.496875047683716,4
2000-06-09,2.596874952316284,2.6624999046325684,2.59375,2.609375,38446000,-0.0502733776381871,56.370593329961885,2.6015625,2.604072389971701,2.6015625,0.0078125,2.6171875,2.5859375,5
2000-06-12,2.609375,2.609375,2.3499999046325684,2.421875,79720000,-0.0605842323289484,10.33570700080872,2.515625,2.4826074633239004,2.515625,0.09375,2.703125,2.328125,4
2000-06-13,2.409374952316284,2.4749999046325684,2.3125,2.450000047683716,95770000,-0.065728525136639,27.98017348110486,2.435937523841858,2.460869186230444,2.435937523841858,0.0140625238418579,2.4640625715255737,2.407812476158142,6
2000-06-14,2.465625047683716,2.493750095367432,2.299999952316284,2.321875095367432,100410000,-0.0792307048700418,10.018272645960582,2.3859375715255737,2.368206458988436,2.3859375715255737,0.064062476158149,2.514062523841872,2.257812619209276,4
2000-06-16,2.362499952316284,2.371875047683716,2.268749952316284,2.299999952316284,61418000,-0.0976039074530006,7.281897411974791,2.307812452316284,2.3110506752798567,2.307812452316284,0.0078125,2.323437452316284,2.292187452316284,4
2000-06-19,2.275000095367432,2.293750047683716,2.174999952316284,2.265625,103030000,-0.105657412344561,3.6382157569077487,2.282812476158142,2.2807668917599524,2.282812476158142,0.017187476158142,2.3171874284744263,2.248437523841858,4
2000-06-22,2.309375047683716,2.321875095367432,2.081249952316284,2.0999999046325684,210322000,-0.1233603045026785,4.685424357261307,2.2015624046325684,2.167111659025054,2.2015624046325684,0.1015625,2.4046874046325684,1.9984374046325684,4
2000-06-23,1.831249952316284,1.850000023841858,1.623438000679016,1.693750023841858,1036764000,-0.1663905142755219,1.0105594717675364,1.8968749642372127,1.85153723556959,1.8968749642372127,0.2031249403953552,2.303124845027924,1.490625083446503,4
2000-06-26,1.765625,1.7664060592651367,1.640625,1.696874976158142,421528000,-0.1979581694480976,2.190751054903225,1.6953125,1.7484290626286247,1.6953125,0.001562476158142,1.6984374523162842,1.6921875476837158,4
2000-06-29,1.856250047683716,1.924999952316284,1.806249976158142,1.856250047683716,179730000,-0.2138615849806204,49.11406290212035,1.875,1.8582751751926163,1.875,0.0187499523162841,1.9124999046325684,1.837500095367432,1
2000-06-30,1.850000023841858,1.862499952316284,1.774999976158142,1.815624952316284,129038000,-0.2161737421729115,30.80215448938465,1.8359375,1.8298416932750612,1.8359375,0.0203125476837158,1.876562595367432,1.7953124046325684,4
2000-07-06,1.84375,1.868749976158142,1.7374999523162842,1.803125023841858,135342000,-0.2066243979849293,22.59992213821412,1.814062535762787,1.8124478687486856,1.814062535762787,0.0109375119209086,1.8359375596046044,1.7921875119209698,4
2000-07-07,1.806249976158142,1.850000023841858,1.7625000476837158,1.806249976158142,77412000,-0.2016187647548737,30.298097511191266,1.8046875,1.80831594035499,1.8046875,0.001562476158142,1.807812452316284,1.801562547683716,1
2000-07-10,1.818750023841858,1.818750023841858,1.75,1.7531249523162842,84812000,-0.1996372162371738,6.914726150864749,1.7796874642372131,1.7715219483291862,1.7796874642372131,0.0265625119209289,1.832812488079071,1.7265624403953552,4
2000-07-11,1.759374976158142,1.7625000476837158,1.631250023841858,1.65625,197930000,-0.2035375693925574,1.8126464695800717,1.704687476158142,1.6946739827763957,1.704687476158142,0.048437476158142,1.8015624284744265,1.607812523841858,4
2000-07-14,1.818750023841858,2.160156011581421,1.815624952316284,2.1312499046325684,448722000,-0.1506585969528848,95.82551969978722,1.940624952316284,2.002348969288711,1.940624952316284,0.1906249523162841,2.3218748569488525,1.5593750476837158,6
2000-07-19,2.075000047683716,2.078125,1.950000047683716,2.043750047683716,94874000,-0.084085311661868,50.62423993926585,2.0656250715255737,2.0528648366864832,2.0656250715255737,0.0218750238418782,2.10937511920933,2.021875023841817,4
2000-07-24,2.0531249046325684,2.0687499046325684,1.903125047683716,1.9375,115564000,-0.0575683692946589,17.606169423114395,1.996875047683716,1.9739487188478173,1.996875047683716,0.0593750476837233,2.1156251430511626,1.8781249523162693,4
2000-07-25,1.837499976158142,1.9375,1.662500023841858,1.881250023841858,555050000,-0.0601675593408517,10.40301405684131,1.9093750119209287,1.9121495888438444,1.9093750119209287,0.0281249880790868,1.9656249880791024,1.8531250357627551,6
2000-07-26,1.7531249523162842,1.8359379768371584,1.703125,1.803125023841858,310956000,-0.0677504853389701,4.869267751375339,1.8421875238418577,1.8394665455091868,1.8421875238418577,0.0390625000000113,1.9203125238418803,1.764062523841835,6
2000-07-28,1.571874976158142,1.6062500476837158,1.4500000476837158,1.5,248940000,-0.1147543638574615,0.8029743120688033,1.5343750119209287,1.5529962881325448,1.5343750119209287,0.0343750119209418,1.6031250357628124,1.465624988079045,4
2000-07-31,1.5031249523162842,1.5125000476837158,1.3937499523162842,1.506250023841858,189576000,-0.1310763764067826,6.075958372899883,1.5031250119209287,1.5218321119387537,1.5031250119209287,0.003125011921071,1.5093750357630709,1.4968749880787866,6
2000-08-03,1.4718749523162842,1.587499976158142,1.4656250476837158,1.5750000476837158,102882000,-0.1456605236280739,78.663408104239,1.5578125119209287,1.5607623304652565,1.5578125119209287,0.0171875357628127,1.5921875834465542,1.5234374403953033,6
2000-08-07,1.600000023841858,1.712499976158142,1.5812499523162842,1.6906249523162842,88062000,-0.1276324564131958,96.7686609630631,1.657812476158142,1.6616124493736624,1.657812476158142,0.0328124761581556,1.7234374284744531,1.5921875238418306,6
2000-08-08,1.662500023841858,1.6687500476837158,1.6218750476837158,1.646875023841858,101012000,-0.1204656055449349,53.1902581840132,1.6687499880790708,1.651787499019126,1.6687499880790708,0.0218749642372334,1.7124999165535375,1.625000059604604,4
2000-08-09,1.618749976158142,1.618749976158142,1.5187499523162842,1.5437500476837158,177488000,-0.1217042178568337,17.031700519106963,1.5953125357627866,1.579762531462186,1.5953125357627866,0.0515624880790796,1.698437511920946,1.4921875596046272,4
2000-08-10,1.5750000476837158,1.587499976158142,1.4874999523162842,1.521875023841858,121460000,-0.1230327141016109,13.219275415272543,1.5328125357627866,1.5411708597153009,1.5328125357627866,0.0109375119209695,1.5546875596047258,1.5109375119208477,4
2000-08-11,1.524999976158142,1.7000000476837158,1.515625,1.6843750476837158,182324000,-0.1097085116609708,79.9381665215971,1.6031250357627866,1.6366403183609108,1.6031250357627866,0.0812500119209344,1.7656250596046554,1.440625011920918,6
2000-08-14,1.6749999523162842,1.759374976158142,1.634374976158142,1.743749976158142,124344000,-0.093282620734749,87.15492166888944,1.7140625119209287,1.7080467568923985,1.7140625119209287,0.029687464237228,1.773437440395385,1.6546875834464725,6
2000-08-15,1.7312500476837158,1.915624976158142,1.71875,1.878124952316284,169944000,-0.0686309118456378,95.11265682233456,1.8109374642372127,1.821432220508322,1.8109374642372127,0.0671874880790809,1.9453124403953743,1.6765624880790508,6
2000-08-21,1.9546879529953003,1.993749976158142,1.825000047683716,1.875,80750000,-0.0009821993907348,32.27096128128777,1.9125000238418572,1.895172014496082,1.9125000238418572,0.0375000238418875,1.9875000715256328,1.8374999761580824,4
2000-08-22,1.90625,1.909374952316284,1.803125023841858,1.825000047683716,70164000,0.0011432646309099,17.51074396074006,1.8500000238418572,1.848390703287838,1.8500000238418572,0.0249999761581865,1.8999999761582305,1.8000000715254845,4
2000-08-23,1.818750023841858,1.975000023841858,1.75,1.940624952316284,94426000,0.0120191246797436,73.52210385458388,1.8828125,1.9098802026401356,1.8828125,0.0578124523162995,1.9984374046325983,1.7671875953674006,6
2000-08-25,1.956249952316284,2.003124952316284,1.928125023841858,1.996875047683716,54172000,0.0329586968195365,86.70118001704226,1.9828125238418577,1.9809589431936037,1.9828125238418577,0.0140625238419052,2.0109375715256683,1.954687476158047,6
2000-08-28,1.940624952316284,2.125,1.928125023841858,1.956249952316284,183570000,0.0374215340284698,44.26671902575048,1.9765625,1.964486282608724,1.9765625,0.0203125476837595,2.0171875953675187,1.9359374046324804,5
2000-08-31,2.15625,2.159374952316284,2.071875095367432,2.075000047683716,92326000,0.0658545792887321,54.669199548171086,2.1109374761581416,2.079934691262165,2.1109374761581416,0.0359374284744509,2.1828123331070435,2.03906261920924,4
2000-09-01,2.106250047683716,2.125,2.049999952316284,2.075000047683716,66942000,0.0703320612349727,54.669199548171086,2.075000047683716,2.076644928876532,2.075000047683716,0.0,2.075000047683716,2.075000047683716,4
2000-09-05,2.046875,2.315624952316284,2.012500047683716,2.284374952316284,203364000,0.0897408265340844,92.30208899382616,2.1796875,2.2151316111697,2.1796875,0.1046874523162926,2.389062404632585,1.9703125953674143,6
2000-09-07,2.340625047683716,2.3499999046325684,2.150000095367432,2.174999952316284,148124000,0.1057049723704852,33.720449392330266,2.234375,2.2058479356038707,2.234375,0.0593750476837307,2.353125095367461,2.115624904632538,4
2000-09-15,2.268749952316284,2.2718749046325684,2.143749952316284,2.181250095367432,123604000,0.090161060706535,47.64302909003356,2.212500095367432,2.1890084559762744,2.212500095367432,0.0312500000000284,2.2750000953674885,2.150000095367375,4
2000-09-19,2.103125095367432,2.137500047683716,1.956249952316284,2.0374999046325684,144616000,0.0699019011716606,10.173862898120351,2.089062452316284,2.077250875974632,2.089062452316284,0.0515625476837158,2.192187547683716,1.9859373569488523,4
2000-09-20,2.0218749046325684,2.025000095367432,1.868749976158142,1.875,194896000,0.0451354161878345,3.313242592940739,1.956249952316284,1.9424169586582103,1.956249952316284,0.0812499523162841,2.1187498569488525,1.7937500476837158,4
2000-09-21,1.871875047683716,2.025000095367432,1.862499952316284,2.003124952316284,148512000,0.0354379051609186,53.14154383847659,1.939062476158142,1.98288895443026,1.939062476158142,0.064062476158142,2.0671874284744263,1.810937523841858,6
2000-09-22,1.918750047683716,2.106250047683716,1.915624976158142,2.071875095367432,119924000,0.0329206312360939,69.82846902376272,2.037500023841858,2.0422130483883745,2.037500023841858,0.0343750715255866,2.106250166893031,1.9687498807906847,6
2000-09-27,1.934375047683716,1.981250047683716,1.774999976158142,1.893749952316284,200618000,0.0044642845056146,11.479846358539191,1.940624952316284,1.929341178096732,1.940624952316284,0.0468750000000142,2.034374952316312,1.8468749523162555,4
2000-09-28,1.865625023841858,2.012500047683716,1.856250047683716,2.0,117158000,0.0019842748292142,63.83482463779436,1.9468749761581416,1.9764470593655767,1.9468749761581416,0.0531250238418746,2.0531250238418908,1.8406249284743923,6
2000-10-02,1.909374952316284,1.921875,1.7625000476837158,1.7937500476837158,109554000,-0.0227863478455043,13.516783644939624,1.8578125238418572,1.842521927274208,1.8578125238418572,0.0640624761581594,1.9859374761581765,1.7296875715255386,4
2000-10-03,1.837499976158142,1.862499952316284,1.75,1.7531249523162842,107598000,-0.0387518012467213,9.772975565465334,1.7734374999999996,1.7829239439689255,1.7734374999999996,0.0203125476837704,1.8140625953675404,1.732812404632459,4
2000-10-04,1.671875,1.853124976158142,1.625,1.7999999523162842,156822000,-0.0470794151508462,44.9556992165448,1.7765624523162835,1.7943079495338312,1.7765624523162835,0.0234375000000473,1.8234374523163783,1.729687452316189,6
2000-10-06,1.625,1.662500023841858,1.509374976158142,1.578125,177422000,-0.0823598046214011,7.0739402242402365,1.6281250119209285,1.624367555246394,1.6281250119209285,0.0500000119209467,1.728125035762822,1.528124988079035,4
2000-10-09,1.5125000476837158,1.5281250476837158,1.368749976158142,1.5031249523162842,254550000,-0.1027369241456406,3.962148805964168,1.5406249761581416,1.5435391532929874,1.5406249761581416,0.0375000238418815,1.6156250238419048,1.4656249284743783,4
2000-10-12,1.4187500476837158,1.4406249523162842,1.2312500476837158,1.256250023841858,160652000,-0.1601062803362234,2.4477618711235163,1.3234375119209285,1.316427393708524,1.3234375119209285,0.0671874880790826,1.4578124880790937,1.189062535762763,4
2000-10-13,1.212499976158142,1.443750023841858,1.1749999523162842,1.421875,152668000,-0.1642678545256344,60.43647540515876,1.3390625119209285,1.3867257979028411,1.3390625119209285,0.0828124880790804,1.5046874880790893,1.1734375357627678,6
2000-10-16,1.40625,1.415624976158142,1.2062499523162842,1.2156250476837158,142954000,-0.1821093364311654,24.36477332718619,1.3187500238418577,1.272658631090091,1.3187500238418577,0.1031249761581496,1.5249999761581567,1.1125000715255582,4
2000-10-17,1.243749976158142,1.259374976158142,1.0437500476837158,1.0968749523162842,302810000,-0.2034853274527737,14.440213868070565,1.1562499999999996,1.155469511907553,1.1562499999999996,0.0593750476837289,1.2750000953674574,1.0374999046325415,4
2000-10-18,0.993749976158142,1.2687499523162842,0.96875,1.256250023841858,375774000,-0.2052002967360078,59.12811470926352,1.1765624880790706,1.2226565198637562,1.1765624880790706,0.0796875357627966,1.335937559604664,1.017187416553477,6
2000-10-19,1.328125,1.40625,1.209375023841858,1.3875000476837158,217498000,-0.1937353813467579,78.02892831808073,1.3218750357627864,1.3325522050770626,1.3218750357627864,0.0656250119209407,1.453125059604668,1.1906250119209048,6
2000-10-20,1.384374976158142,1.5625,1.3562500476837158,1.540624976158142,232438000,-0.1703299931566875,89.4320414527674,1.4640625119209285,1.4712673857977825,1.4640625119209285,0.0765624642372247,1.617187440395378,1.3109375834464791,6
2000-10-23,1.484375,1.5187499523162842,1.381250023841858,1.5,203992000,-0.1532920946026472,70.12128543144811,1.5203124880790706,1.490422461932594,1.5203124880790706,0.0203124880791147,1.5609374642373002,1.479687511920841,6
2000-10-26,1.609375,1.875,1.5499999523162842,1.84375,356510000,-0.0806966669765392,96.28990165440251,1.7187499999999996,1.74802490423144,1.7187499999999996,0.1250000000000071,1.9687500000000135,1.4687499999999851,6
2000-10-31,1.634374976158142,1.84375,1.603124976158142,1.831249952316284,198390000,-0.0221060226281792,72.62935080943517,1.7374999523162835,1.7827971762897132,1.7374999523162835,0.0937500000000071,1.924999952316298,1.5499999523162695,6
2000-11-02,1.903125047683716,1.993749976158142,1.875,1.987499952316284,139794000,0.0254843017156596,90.05330191801829,1.9281249642372127,1.9383663158337443,1.9281249642372127,0.059374988079086,2.0468749403953845,1.8093749880790408,6
2000-11-06,1.928125023841858,1.931249976158142,1.7374999523162842,1.828125,128892000,0.0416359638725538,30.643789989623706,1.8531249761581416,1.851485135607368,1.8531249761581416,0.0249999761581776,1.9031249284744969,1.8031250238417864,4
2000-11-09,1.634374976158142,1.649999976158142,1.493749976158142,1.5625,143392000,0.0191465978413463,4.633772845280167,1.6281250119209285,1.6234346364181882,1.6281250119209285,0.0656250119209424,1.7593750357628135,1.4968749880790435,4
2000-11-14,1.4375,1.493749976158142,1.287500023841858,1.446874976158142,156758000,-0.0378385393315274,36.82927712876695,1.4187499880790706,1.445080893033234,1.4187499880790706,0.0281249880791026,1.4749999642372758,1.3625000119208657,6
