Date,Open,High,Low,Close,Adj Close,Volume,MACD,RSI,MA,EMA,SMA,STD,Upper,Lower,PatternClass
2000-01-03,0.9363840222358704,1.004464030265808,0.9079239964485168,0.9994419813156128,0.846126914024353,535796800,,,,,,,,,6
2000-01-05,0.9263389706611632,0.9871649742126464,0.919642984867096,0.9285709857940674,0.7861277461051941,778321600,,13.713563048331949,0.921875,0.9381508231163024,0.921875,0.0066959857940673,0.9352669715881348,0.9084830284118652,5
2000-01-06,0.9475449919700624,0.955357015132904,0.8482139706611633,0.8482139706611633,0.718097448348999,767972800,,5.183273998364828,0.8883924782276154,0.8781929214795431,0.8883924782276154,0.040178507566452,0.9687494933605194,0.8080354630947113,4
2000-01-10,0.9107139706611632,0.9129459857940674,0.845982015132904,0.872767984867096,0.7388850450515747,505064000,,32.00015074112928,0.880580484867096,0.8768429778240345,0.880580484867096,0.0078125,0.896205484867096,0.864955484867096,4
2000-01-12,0.8482139706611633,0.8526790142059326,0.7723209857940674,0.7784600257873535,0.6590440273284912,976068800,,6.114090870349244,0.8032925128936768,0.800428125838684,0.8032925128936768,0.0248324871063232,0.8529574871063232,0.7536275386810303,4
2000-01-21,1.020089030265808,1.020089030265808,0.9838169813156128,0.993861973285675,0.8414031863212585,495924800,,68.61221117826447,1.003627508878708,0.9920135324023936,1.003627508878708,0.0097655355930328,1.0231585800647736,0.9840964376926422,4
2000-01-25,0.9375,1.010045051574707,0.9140629768371582,1.0022319555282593,0.8484891057014465,497145600,,70.02223794351528,0.975446492433548,0.9891919249166248,0.975446492433548,0.0267854630947133,1.0290174186229748,0.9218755662441211,6
2000-01-26,0.982142984867096,1.019531011581421,0.9799110293388368,0.9838169813156128,0.8328990936279297,367158400,,50.122797089301386,0.993024468421936,0.9856086291826168,0.993024468421936,0.0092074871063232,1.0114394426345823,0.9746094942092896,5
2000-01-31,0.9017860293388368,0.9274550080299376,0.84375,0.9263389706611632,0.7842379212379456,701680000,,35.5007970100756,0.9168524742126464,0.9284515532371306,0.9168524742126464,0.0094864964485109,0.9358254671096684,0.8978794813156245,6
2000-02-01,0.9285709857940674,0.9375,0.892857015132904,0.8950889706611633,0.757781982421875,318035200,,18.08202842772327,0.9107139706611632,0.906209831519819,0.9107139706611632,0.0156249999999964,0.9419639706611562,0.8794639706611704,4
2000-02-03,0.8956469893455505,0.9308040142059326,0.8950889706611633,0.9224330186843872,0.780931293964386,475193600,,68.87208323695302,0.9023435115814208,0.911701772509228,0.9023435115814208,0.0200895071029663,0.9425225257873536,0.8621644973754883,6
2000-02-07,0.9642860293388368,1.020089030265808,0.9458709955215454,1.0184149742126465,0.8621896505355835,441067200,,94.63505177064876,0.9913505017757416,0.9945292973847534,0.9913505017757416,0.0270644724369069,1.0454794466495554,0.9372215569019277,6
2000-02-10,1.0078129768371582,1.0167410373687744,0.982142984867096,1.0133930444717407,0.8579380512237549,302982400,,65.64321364052408,1.0094864964485168,1.0118675515398985,1.0094864964485168,0.0039065480232238,1.0172995924949646,1.001673400402069,6
2000-02-11,1.0145089626312256,1.0189729928970337,0.966517984867096,0.970982015132904,0.8220331072807312,212251200,,17.57267449391374,0.9921875298023224,0.9846105272685688,0.9921875298023224,0.0212055146694183,1.034598559141159,0.9497765004634856,4
2000-02-14,0.9760040044784546,1.0345979928970337,0.9698659777641296,1.0340399742126465,0.8754174113273621,367539200,,74.05996768971623,1.0025109946727753,1.017563491897954,1.0025109946727753,0.0315289795398712,1.0655689537525177,0.9394530355930328,6
2000-02-15,1.0290180444717407,1.0708709955215454,1.0284600257873535,1.0625,0.8995119333267212,485744000,,83.97371425067386,1.0482699871063232,1.0475211639659847,1.0482699871063232,0.0142300128936767,1.0767300128936768,1.0198099613189695,6
2000-02-16,1.051339030265808,1.0546879768371582,1.0011160373687744,1.0189729928970337,0.8626622557640076,378246400,,38.71510263216773,1.0407364964485168,1.0284890499200174,1.0407364964485168,0.0217635035514831,1.0842635035514832,0.9972094893455504,4
2000-02-17,1.0284600257873535,1.03125,1.010045051574707,1.025670051574707,0.8683314323425293,289497600,,47.43325135851602,1.0223215222358704,1.0266097176898106,1.0223215222358704,0.0033485293388366,1.0290185809135437,1.015624463558197,4
2000-02-18,1.0234379768371582,1.0301339626312256,0.9899550080299376,0.9933040142059326,0.840930700302124,233441600,0.0308694095618085,19.97180119258974,1.0094870328903198,1.0044059153672251,1.0094870328903198,0.0161830186843872,1.0418530702590942,0.9771209955215454,4
2000-02-24,1.0474330186843872,1.0636160373687744,0.997767984867096,1.0285990238189695,0.8708114624023438,376432000,0.0298513880103151,54.641495015287056,1.0332725048065186,1.028860381342291,1.0332725048065186,0.004673480987525,1.0426194667815687,1.0239255428314684,4
2000-03-01,1.058593988418579,1.1791290044784546,1.058035969734192,1.1635040044784546,0.9850220084190368,1077003200,0.0339566612696986,96.05031778720532,1.0934709906578064,1.11503590098989,1.0934709906578064,0.0700330138206482,1.2335370182991028,0.95340496301651,6
