Date,Open,High,Low,Close,Adj Close,Volume,MACD,RSI,MA,EMA,SMA,STD,Upper,Lower,numeric_classes
08-02-2019,51.3825,51.607498,50.407501,51.005001,49.486202,163448400,0.674260839,48.1492914,51.4286251,51.4228204,51.4286251,0.836781422,53.10218794,49.75506226,0
08-05-2019,49.497501,49.662498,48.145,48.334999,46.895702,209572000,0.34790728,36.75211816,51.345125,51.12874217,51.345125,1.043986069,53.43309714,49.25715286,0
08-06-2019,49.077499,49.517502,48.509998,49.25,47.783466,143299200,0.161243948,42.88593709,51.29212495,50.94981434,51.29212495,1.123203087,53.53853112,49.04571878,2
08-07-2019,48.852501,49.889999,48.455002,49.759998,48.278278,133457600,0.053843811,42.53830323,51.2397499,50.8364985,51.2397499,1.170420664,53.58059123,48.89890857,0
08-08-2019,50.049999,50.8825,49.8475,50.857498,49.343086,108038000,0.056634657,50.91943609,51.2607498,50.83849845,51.2607498,1.158980899,53.5787116,48.942788,0
08-09-2019,50.325001,50.689999,49.822498,50.247501,48.936485,98478800,0.009515079,42.83742861,51.2318748,50.78221298,51.2318748,1.177455297,53.58678539,48.87696421,3
08-12-2019,49.904999,50.512501,49.787498,50.119999,48.812313,89927600,-0.037681503,40.13684584,51.17274965,50.71914498,51.17274965,1.203131495,53.57901264,48.76648666,0
8/13/2019,50.255001,53.035,50.119999,52.2425,50.879429,188874000,0.095086855,50.29585822,51.22862465,50.86422641,51.22862465,1.226518993,53.68166264,48.77558666,0
8/14/2019,50.790001,51.610001,50.647499,50.6875,49.364998,146189600,0.073978454,46.13713879,51.22112455,50.84739533,51.22112455,1.229491591,53.68010773,48.76214137,3
8/15/2019,50.865002,51.285,49.9175,50.435001,49.119106,108909600,0.036455104,44.60042808,51.17212455,50.80811968,51.17212455,1.24083427,53.65379309,48.69045601,0
8/16/2019,51.07,51.790001,50.959999,51.625,50.278046,110481600,0.10156972,47.2764699,51.2209996,50.8859178,51.2209996,1.238331068,53.69766174,48.74433746,0
8/19/2019,52.654999,53.182499,52.5075,52.587502,51.215439,97654400,0.228208741,51.27996772,51.2601247,51.04797344,51.2601247,1.269717534,53.79955977,48.72068963,3
8/20/2019,52.720001,53.337502,52.580002,52.59,51.217873,107537200,0.325025949,47.65242401,51.27912475,51.19483311,51.27912475,1.287399599,53.85392395,48.70432555,0
8/21/2019,53.247501,53.412498,52.900002,53.16,51.772995,86141600,0.442645972,53.84475729,51.32874975,51.38199186,51.32874975,1.34144041,54.01163057,48.64586893,3
8/22/2019,53.297501,53.610001,52.6875,53.115002,51.729172,89014800,0.52616443,58.35313342,51.3967498,51.54704045,51.3967498,1.397484807,54.19171941,48.60178019,2
8/23/2019,52.357498,53.012501,50.25,50.66,49.338223,187272000,0.389762328,59.36367927,51.33299975,51.46256041,51.33299975,1.400716292,54.13443233,48.53156717,0
8/26/2019,51.465,51.797501,51.264999,51.622501,50.275616,104174400,0.355233554,59.51856197,51.2931249,51.47779284,51.2931249,1.379331688,54.05178828,48.53446152,2
8/27/2019,51.965,52.137501,50.8825,51.040001,49.708313,103493200,0.277665615,55.1057164,51.23537495,51.43609838,51.23537495,1.363674488,53.96272393,48.50802597,4
8/28/2019,51.025002,51.43,50.830002,51.3825,50.041874,63755200,0.241050589,52.22836201,51.14150005,51.43099377,51.14150005,1.278956224,53.6994125,48.5835876,0
8/29/2019,52.125,52.330002,51.665001,52.252499,50.889175,83962000,0.279018218,58.32640365,51.1487501,51.50923237,51.1487501,1.285116558,53.71898322,48.57851698,5
8/30/2019,52.540001,52.612499,51.799999,52.185001,50.823444,84573600,0.300200785,58.61854211,51.2077501,51.57359128,51.2077501,1.305101305,53.81795271,48.59754749,5
09-03-2019,51.607498,51.744999,51.055,51.424999,50.08326,80092000,0.252748781,46.15021789,51.3622501,51.55943964,51.3622501,1.116375529,53.59500116,49.12949904,0
09-04-2019,52.0975,52.369999,51.830002,52.297501,50.933002,76752400,0.282292257,58.10267319,51.51462515,51.6297312,51.51462515,1.016400324,53.5474258,49.4818245,5
09-05-2019,53,53.4925,52.877499,53.32,51.928829,95654800,0.383788721,63.47500826,51.69262525,51.79070918,51.69262525,1.00460267,53.70183059,49.68341991,0
09-06-2019,53.512501,53.605,53.127499,53.314999,51.92395,77449200,0.458536141,58.87604424,51.8155003,51.93587964,51.8155003,1.046497855,53.90849601,49.72250459,0
09-09-2019,53.709999,54.110001,52.767502,53.5425,52.145512,109237600,0.53002168,55.43538987,51.98025025,52.0888911,51.98025025,1.046021352,54.07229295,49.88820755,2
09-10-2019,53.465,54.195,52.927502,54.174999,52.761513,127111600,0.630444496,58.41741281,52.18300025,52.28756804,52.18300025,1.059376401,54.30175305,50.06424745,4
09-11-2019,54.517502,55.927502,54.432499,55.897499,54.439068,177158400,0.839346195,62.95244259,52.3657502,52.63137099,52.3657502,1.346521809,55.05879382,49.67270658,0
09-12-2019,56.200001,56.605,55.715,55.772499,54.317329,128906800,0.983478909,62.47943767,52.62000015,52.93052604,52.62000015,1.485825158,55.59165047,49.64834983,0
9/13/2019,55,55.197498,54.255001,54.6875,53.260647,159053200,0.998643036,71.70573969,52.8326251,53.09785689,52.8326251,1.460749601,55.7541243,49.9111259,0
9/16/2019,54.432499,55.032501,54.389999,54.974998,53.540649,84632400,1.022077529,69.48560401,53.000125,53.27663224,53.000125,1.506342337,56.01280967,49.98744033,0
9/17/2019,54.990002,55.205002,54.779999,55.174999,53.735424,73274800,1.044744774,75.15206208,53.12949985,53.45742907,53.12949985,1.578429259,56.28635837,49.97264133,5
9/18/2019,55.264999,55.712502,54.860001,55.692501,54.239426,101360000,1.0918803,75.67004459,53.2846249,53.67029306,53.2846249,1.672281435,56.62918777,49.94006203,0
9/19/2019,55.502499,55.939999,55.092499,55.240002,53.798737,88242400,1.080269976,68.72455422,53.388625,53.81978915,53.388625,1.727877106,56.84437921,49.93287079,0
9/20/2019,55.345001,55.639999,54.3675,54.432499,53.012299,221652400,0.994446606,62.89071668,53.45449985,53.87814247,53.45449985,1.741953532,56.93840691,49.97059279,0
9/23/2019,54.737499,54.959999,54.412498,54.68,53.253334,76662000,0.935617018,69.83546019,53.65549985,53.95450986,53.65549985,1.630922265,56.91734438,50.39365532,3
9/24/2019,55.2575,55.622501,54.297501,54.419998,53.000126,124763200,0.858122259,63.97758052,53.7953747,53.99884206,53.7953747,1.56605967,56.92749404,50.66325536,0
9/25/2019,54.637501,55.375,54.285,55.2575,53.815773,87613600,0.854437097,63.0779474,54.00624965,54.11871424,54.00624965,1.455564209,56.91737807,51.09512123,0
9/26/2019,55,55.235001,54.7075,54.9725,53.538208,75334000,0.819077644,60.78048449,54.18574965,54.20002717,54.18574965,1.33100375,56.84775715,51.52374215,3
9/27/2019,55.134998,55.240002,54.32,54.705002,53.277695,101408000,0.760701278,57.52184664,54.3083748,54.24812001,54.3083748,1.254282665,56.81694013,51.79980947,0
9/30/2019,55.224998,56.145,55.197498,55.9925,54.531593,103909600,0.809002243,60.84103996,54.49874975,54.41425144,54.49874975,1.202934658,56.90461907,52.09288043,0
10-01-2019,56.267502,57.055,56.049999,56.147499,54.682552,139223200,0.849990072,51.83418875,54.73487475,54.57932264,54.73487475,1.01694367,56.76876209,52.70098741,0
10-02-2019,55.764999,55.895,54.482498,54.740002,53.311775,138449200,0.760137585,43.62459322,54.8569998,54.59462543,54.8569998,0.84012089,56.53724158,53.17675802,0
10-03-2019,54.607498,55.240002,53.782501,55.205002,53.764645,114426000,0.718171817,53.46039452,54.9512499,54.65275654,54.9512499,0.760586152,56.4724222,53.4300776,0
10-04-2019,56.41,56.872501,55.9725,56.752499,55.271774,138478800,0.800555415,60.17168071,55.1231249,54.85273201,55.1231249,0.759767817,56.64266053,53.60358927,0
10-07-2019,56.567501,57.482498,56.459999,56.764999,55.283947,122306000,0.856974981,59.29824779,55.28424985,55.03485267,55.28424985,0.748537032,56.78132391,53.78717579,0
10-08-2019,56.455002,57.014999,56.0825,56.099998,54.636284,111820000,0.838363735,52.34261075,55.3804998,55.13629509,55.3804998,0.72167833,56.82385646,53.93714314,0
10-09-2019,56.7575,56.947498,56.41,56.7575,55.276634,74770400,0.866678573,58.5228756,55.42349985,55.29069555,55.42349985,0.777561435,56.97862272,53.86837698,3
10-10-2019,56.982498,57.610001,56.825001,57.522499,56.021679,113013600,0.940011446,67.43793112,55.51099985,55.50324826,55.51099985,0.906651037,57.32430192,53.69769778,0
10-11-2019,58.237499,59.41,58.077499,59.052502,57.511761,166795600,1.108805117,71.55535057,55.72924995,55.84127243,55.72924995,1.181652039,58.09255403,53.36594587,0
10/14/2019,58.724998,59.532501,58.6675,58.967499,57.428974,96427600,1.221634048,72.81164513,55.928875,56.13900829,55.928875,1.369788439,58.66845188,53.18929812,0
10/15/2019,59.0975,59.412498,58.720001,58.830002,57.295063,87360000,1.285142606,69.2743691,56.11162515,56.39529341,56.11162515,1.501408873,59.1144429,53.1088074,0
10/16/2019,58.342499,58.810001,58.299999,58.592499,57.063751,73903200,1.301308415,69.63123741,56.25662505,56.60455108,56.25662505,1.595864954,59.44835496,53.06489514,0
10/17/2019,58.772499,59.037498,58.380001,58.82,57.28532,67585200,1.317292438,72.41284314,56.43562495,56.81554622,56.43562495,1.674663572,59.78495209,53.08629781,3
10/18/2019,58.647499,59.395,58.572498,59.102501,57.560448,97433600,1.337339345,69.02140586,56.66912505,57.03335144,56.66912505,1.705945206,60.08101546,53.25723464,0
10/21/2019,59.380001,60.247501,59.330002,60.127499,58.558708,87247200,1.419571499,72.00110072,56.9415,57.32803216,56.9415,1.803719862,60.54893972,53.33406028,0
10/22/2019,60.290001,60.549999,59.904999,59.990002,58.424801,82293600,1.456852526,83.76204919,57.2200002,57.58155309,57.2200002,1.823802367,60.86760493,53.57239547,0
10/23/2019,60.525002,60.810001,60.305,60.794998,59.208786,75828800,1.533675204,84.44237448,57.4968751,57.88759547,57.4968751,1.927568067,61.35201123,53.64173897,0
10/24/2019,61.127499,61.200001,60.452499,60.895,59.30619,69275200,1.5843635,81.06486041,57.7930001,58.17401494,57.7930001,1.973719936,61.74043997,53.84556023,5
10/25/2019,60.790001,61.682499,60.720001,61.645,60.036613,73477200,1.665850188,82.95070238,58.14,58.50458495,58.14,2.011935827,62.16387165,54.11612835,4
10/28/2019,61.855,62.3125,61.68,62.262501,60.638008,96572800,1.759968326,91.87903831,58.45350005,58.86248172,58.45350005,2.143870605,62.74124126,54.16575884,0
10/29/2019,62.2425,62.4375,60.642502,60.822498,59.235573,142839600,1.698778954,74.96926291,58.68725,59.04914993,58.68725,2.134049424,62.95534885,54.41915115,0
10/30/2019,61.189999,61.325001,60.302502,60.814999,59.228279,124522000,1.630881048,72.2993445,58.99099985,59.21732604,58.99099985,1.968574712,62.92814927,55.05385043,0
10/31/2019,61.810001,62.2925,59.314999,62.189999,60.567398,139162000,1.668785754,71.70526853,59.3402497,59.50043775,59.3402497,1.87912001,63.09848972,55.58200968,0
11-01-2019,62.384998,63.982498,62.290001,63.955002,62.286346,151125200,1.820263631,77.99608442,59.70037485,59.92468196,59.70037485,2.040335768,63.78104639,55.61970331,0
11-04-2019,64.332497,64.462502,63.845001,64.375,62.695389,103272000,1.951703249,80.16864414,60.0808749,60.34852177,60.0808749,2.169604791,64.42008448,55.74166532,5
11-05-2019,64.262497,64.547501,64.080002,64.282501,62.605301,79897600,2.025062536,81.45385991,60.49000005,60.72318646,60.49000005,2.150827591,64.79165523,56.18834487,3
11-06-2019,64.192497,64.372498,63.842499,64.309998,62.632092,75864400,2.061653619,81.03449251,60.86762495,61.06478756,60.86762495,2.123848835,65.11532262,56.61992728,0
11-07-2019,64.684998,65.087502,64.527496,64.857498,63.354935,94940400,2.110502431,81.58617685,61.2343749,61.42599808,61.2343749,2.148966122,65.53230714,56.93644266,0
11-08-2019,64.672501,65.110001,64.212502,65.035004,63.528324,69986400,2.138883006,79.6974548,61.5335,61.76971293,61.5335,2.24356094,66.02062188,57.04637812,0
11-11-2019,64.574997,65.6175,64.57,65.550003,64.031395,81821200,2.177826305,82.17592054,61.8626252,62.12974055,61.8626252,2.328532579,66.51969036,57.20556004,0
11-12-2019,65.387497,65.697502,65.230003,65.489998,63.972778,87388800,2.17873218,79.73396367,62.195625,62.44976507,62.195625,2.348151211,66.89192742,57.49932258,3
11/13/2019,65.282501,66.195,65.267502,66.1175,64.585739,102734400,2.204670193,81.00322089,62.57187505,62.79907316,62.57187505,2.343296964,67.25846898,57.88528112,0
11/14/2019,65.9375,66.220001,65.525002,65.660004,64.138855,89182800,2.163372145,74.69249723,62.91387525,63.07154277,62.91387525,2.264723335,67.44332192,58.38442858,0
11/15/2019,65.919998,66.445,65.752502,66.440002,64.90078,100206400,2.168584373,75.18841412,63.2807503,63.39234841,63.2807503,2.208423038,67.69759638,58.86390422,0
11/18/2019,66.449997,66.857498,66.057503,66.775002,65.228004,86703200,2.174678462,91.40871196,63.61312545,63.71450589,63.61312545,2.209106159,68.03133777,59.19491313,0
11/19/2019,66.974998,67,66.347504,66.572502,65.030205,76167200,2.138516527,88.99424761,63.94225045,63.986696,63.94225045,2.129829139,68.20190873,59.68259217,0
11/20/2019,66.385002,66.519997,65.099998,65.797501,64.273163,106234400,2.023990526,76.59417525,64.1923756,64.15915362,64.1923756,2.032276089,68.25692778,60.12782342,0
11/21/2019,65.922501,66.002502,65.294998,65.502502,63.985001,121395200,1.887664075,64.56470588,64.4227507,64.28709156,64.4227507,1.895355369,68.21346144,60.63203996,0
11/22/2019,65.647499,65.794998,65.209999,65.445,63.928822,65325200,1.754756706,60.80807207,64.6127507,64.39736855,64.6127507,1.789768615,68.19228793,61.03321347,0
11/25/2019,65.677498,66.610001,65.629997,66.592499,65.049751,84020400,1.722168156,69.23394223,64.8292506,64.60642859,64.8292506,1.751998073,68.33324675,61.32525445,0
11/26/2019,66.735001,66.790001,65.625,66.072502,64.541786,105207600,1.635528725,63.56293124,65.0917508,64.74605463,65.0917508,1.494444595,68.08063999,62.10286161,0
11/27/2019,66.394997,66.995003,66.327499,66.959999,65.408737,65235600,1.619807807,65.37477654,65.3990008,64.95690648,65.3990008,1.164058743,67.72711829,63.07088331,0
11/29/2019,66.650002,67,66.474998,66.8125,65.264633,46617600,1.577265199,63.05543567,65.63012585,65.13362967,65.63012585,0.928426345,67.48697854,63.77327316,2
12-02-2019,66.817497,67.0625,65.862503,66.040001,64.510033,94487200,1.464335711,53.4677878,65.7343758,65.21995075,65.7343758,0.843617859,67.42161152,64.04714008,4
12-03-2019,64.577499,64.8825,64.072502,64.862503,63.359821,114430400,1.265239141,46.16562177,65.75875095,65.18590811,65.75875095,0.808589005,67.37592896,64.14157294,0
12-04-2019,65.267502,65.827499,65.169998,65.434998,63.919056,67181600,1.140502237,45.80126927,65.8163758,65.20963095,65.8163758,0.735619932,67.28761566,64.34513594,0
12-05-2019,65.947502,66.472504,65.682503,66.394997,64.856819,74424400,1.106357834,54.25836876,65.92062575,65.32252296,65.92062575,0.654131178,67.22888811,64.61236339,0
12-06-2019,66.870003,67.75,66.824997,67.677498,66.109612,106075600,1.169306227,56.7752417,66.06162575,65.5468063,66.06162575,0.714091394,67.48980854,64.63344296,0
12-09-2019,67.5,67.699997,66.227501,66.730003,65.184067,128042400,1.129715694,49.76911705,66.1463757,65.6594917,66.1463757,0.685862067,67.51809983,64.77465157,0
12-10-2019,67.150002,67.517502,66.464996,67.120003,65.565033,90420400,1.116934329,52.75611401,66.2248757,65.79858801,66.2248757,0.703628694,67.63213309,64.81761831,3
12-11-2019,67.202499,67.775002,67.125,67.692497,66.124245,78756800,1.139860879,59.73792941,66.33500065,65.9789603,66.33500065,0.753171903,67.84134446,64.82865684,0
12-12-2019,66.945,68.139999,66.830002,67.864998,66.292755,137310400,1.158594172,62.29509186,66.42237555,66.15858293,66.42237555,0.824588838,68.07155323,64.77319787,0
12/13/2019,67.864998,68.824997,67.732498,68.787498,67.193893,133587600,1.233657645,65.95849271,66.57875025,66.4089558,66.57875025,0.95813748,68.49502521,64.66247529,0
12/16/2019,69.25,70.197502,69.245003,69.964996,68.344093,128186000,1.372340746,66.05572802,66.75499995,66.74762629,66.75499995,1.219763809,69.19452757,64.31547233,0
12/17/2019,69.892502,70.442497,69.699997,70.102501,68.478424,114158400,1.476325446,69.91109964,66.9213749,67.06713817,66.9213749,1.431237998,69.7838509,64.0588989,0
12/18/2019,69.949997,70.474998,69.779999,69.934998,68.314812,116028400,1.527608656,65.82448465,67.0894997,67.34026768,67.0894997,1.578061684,70.24562307,63.93337633,3
12/19/2019,69.875,70.294998,69.737503,70.004997,68.383186,98369200,1.55596313,67.12256075,67.2998745,67.59405142,67.2998745,1.674279226,70.64843295,63.95131605,4
12/20/2019,70.557503,70.662498,69.639999,69.860001,68.241547,275978000,1.548879767,71.96668792,67.51774945,67.80985614,67.51774945,1.711190991,70.94013143,64.09536747,4
12/23/2019,70.1325,71.0625,70.092499,71,69.355133,98572000,1.616619163,85.44618905,67.79549945,68.11367937,67.79549945,1.805287481,71.40607441,64.18492449,0
12/24/2019,71.172501,71.222504,70.730003,71.067497,69.421059,48478800,1.656652706,84.54466717,68.01924935,68.39499533,68.01924935,1.921891508,71.86303237,64.17546633,5
12/26/2019,71.205002,72.495003,71.175003,72.477501,70.798401,93121200,1.781617735,85.35315116,68.3394993,68.7838054,68.3394993,2.105314758,72.55012882,64.12886978,0
12/27/2019,72.779999,73.4925,72.029999,72.449997,70.771523,146266000,1.857027422,82.4770483,68.6139992,69.1329665,68.6139992,2.267630582,73.14926036,64.07873804,2
12/30/2019,72.364998,73.172501,71.305,72.879997,71.191566,144114400,1.929248374,95.02191801,68.91737405,69.48982655,68.91737405,2.415012614,73.74739928,64.08734882,4
12/31/2019,72.482498,73.419998,72.379997,73.412498,71.711731,100805600,2.006324717,95.12365792,69.2859989,69.86341431,69.2859989,2.513360202,74.3127193,64.2592785,0
01-02-2020,74.059998,75.150002,73.797501,75.087502,73.347939,135480400,2.177466619,95.78944227,69.79724885,70.36094647,69.79724885,2.604502202,75.00625325,64.58824445,0
01-03-2020,74.287498,75.144997,74.125,74.357498,72.634834,146322800,2.228503783,87.60492019,70.24337385,70.74157042,70.24337385,2.58203604,75.40744593,65.07930177,3
01-06-2020,73.447502,74.989998,73.1875,74.949997,73.213615,118387200,2.290358987,87.11225144,70.67112385,71.14237295,70.67112385,2.61930272,75.90972929,65.43251841,0
01-07-2020,74.959999,75.224998,74.370003,74.597504,72.869293,108872000,2.284600986,80.97628247,71.01712415,71.47143305,71.01712415,2.65978362,76.33669139,65.69755691,0
01-08-2020,74.290001,76.110001,74.290001,75.797501,74.041496,132079200,2.349780648,83.34309133,71.47049905,71.88343952,71.47049905,2.663359061,76.79721717,66.14378093,4
01-09-2020,76.809998,77.607498,76.550003,77.407501,75.614182,170108400,2.502502257,87.42802527,71.98487395,72.40954062,71.98487395,2.77019564,77.52526523,66.44448267,0
01-10-2020,77.650002,78.167503,77.0625,77.582497,75.785118,140644800,2.607597189,87.55888232,72.47937395,72.90220313,72.47937395,2.845346827,78.1700676,66.7886803,3
1/13/2020,77.910004,79.267502,77.787498,79.239998,77.404236,121532000,2.792442619,90.43102504,73.04812395,73.50580264,73.04812395,3.006729414,79.06158278,67.03466512,0
1/14/2020,79.175003,79.392502,78.042503,78.169998,76.359024,161954400,2.820085703,81.09279271,73.51724895,73.95001172,73.51724895,3.038759343,79.59476764,67.43973026,0
1/15/2020,77.962502,78.875,77.387497,77.834999,76.031784,121923600,2.782882094,78.68192775,73.9107491,74.32001051,73.9107491,3.064007745,80.03876459,67.78273361,3
1/16/2020,78.397499,78.925003,78.022499,78.809998,76.984192,108829200,2.79979791,77.86578073,74.34612395,74.74762837,74.34612395,3.112653181,80.57143031,68.12081759,0
1/17/2020,79.067497,79.684998,78.75,79.682503,77.836502,137816400,2.850746051,79.6232119,74.8334992,75.21761643,74.8334992,3.148531849,81.1305629,68.5364355,0
1/21/2020,79.297501,79.754997,79,79.142502,77.308998,110843200,2.815098549,75.42117113,75.29037445,75.59141505,75.29037445,3.073059293,81.43649304,69.14425586,0
1/22/2020,79.644997,79.997498,79.327499,79.425003,77.584961,101832400,2.777624391,74.91197638,75.76862455,75.95651867,75.76862455,2.924145483,81.61691552,69.92033358,0
1/23/2020,79.480003,79.889999,78.912498,79.807503,77.958588,104472000,2.747123278,71.90256701,76.2089997,76.32327908,76.2089997,2.829878767,81.86875723,70.54924217,0
1/24/2020,80.0625,80.832497,79.379997,79.577499,77.733925,146537600,2.673572248,75.40147708,76.6344998,76.63320479,76.6344998,2.650191589,81.93488298,71.33411662,0
1/27/2020,77.514999,77.942497,76.220001,77.237503,75.448143,161940000,2.39881239,59.51344364,76.8724999,76.690757,76.8724999,2.464451327,81.80140255,71.94359725,2
1/28/2020,78.150002,79.599998,78.047501,79.422501,77.582497,162234000,2.330509637,67.41247941,77.2211251,76.95092309,77.2211251,2.293125535,81.80737617,72.63487403,0
1/29/2020,81.112503,81.962502,80.345001,81.084999,79.206474,216229200,2.383058492,68.4651606,77.6313752,77.34464461,77.6313752,2.207977106,82.04732941,73.21542099,3
1/30/2020,80.135002,81.022499,79.6875,80.967499,79.091721,126743200,2.387698666,63.87913667,78.00912525,77.68967836,78.00912525,2.091398302,82.19192185,73.82632865,0
1/31/2020,80.232498,80.669998,77.072502,77.377502,75.584885,199588400,2.077742363,49.36885772,78.12362525,77.65994728,78.12362525,1.982898607,82.08942246,74.15782804,0
02-03-2020,76.074997,78.372498,75.555,77.165001,75.377319,173788400,1.794269482,42.98750544,78.2640004,77.61280954,78.2640004,1.792484209,81.84896882,74.67903198,0
02-04-2020,78.827499,79.910004,78.407501,79.712502,77.865784,136616400,1.754947283,54.73960363,78.50212565,77.81278025,78.50212565,1.638813094,81.77975184,75.22449946,0
02-05-2020,80.879997,81.190002,79.737503,80.362503,78.500732,118826800,1.755991824,57.61869991,78.7903756,78.05561099,78.7903756,1.406406989,81.60318958,75.97756162,0
02-06-2020,80.642502,81.305,80.065002,81.302498,79.418968,105425600,1.81178425,57.52907507,79.06562545,78.36483832,79.06562545,1.326250011,81.71812547,76.41312543,0
02-07-2020,80.592499,80.849998,79.5,80.0075,78.339424,117684000,1.731544467,50.9572818,79.1956254,78.52128229,79.1956254,1.28184887,81.75932314,76.63192766,0
02-10-2020,78.544998,80.387497,78.462502,80.387497,78.71151,109348800,1.679258991,53.70203973,79.3358754,78.69901702,79.3358754,1.249095829,81.83406706,76.83768374,0
02-11-2020,80.900002,80.974998,79.677498,79.902496,78.236626,94323200,1.580468193,51.40294804,79.3690003,78.81363407,79.3690003,1.255188991,81.87937828,76.85862232,0
02-12-2020,80.3675,81.805,80.3675,81.800003,80.094559,113730400,1.636425042,55.37569309,79.55050055,79.09805016,79.55050055,1.332741722,82.21598399,76.88501711,0
2/13/2020,81.047501,81.555,80.837502,81.217499,79.524208,94747600,1.615149604,54.34207181,79.71962555,79.29990243,79.71962555,1.31812631,82.35587817,77.08337293,3
2/14/2020,81.184998,81.495003,80.712502,81.237503,79.5438,80113600,1.581670311,62.0736478,79.8410008,79.48443582,79.8410008,1.341514718,82.52403024,77.15797136,3
2/18/2020,78.839996,79.9375,78.652496,79.75,78.087296,152531200,1.418754154,51.03198001,79.84437565,79.50972764,79.84437565,1.341179859,82.52673537,77.16201593,0
2/19/2020,80,81.142502,80,80.904999,79.218231,93984000,1.367081825,49.41406281,79.9325005,79.64261063,79.9325005,1.350506345,82.63351319,77.23148781,0
2/20/2020,80.657501,81.162498,79.552498,80.074997,78.405533,100566000,1.24480754,47.22351394,79.9650002,79.68379028,79.9650002,1.345462301,82.6559248,77.2740756,0
2/21/2020,79.654999,80.112503,77.625,78.262497,76.630814,129554000,0.990235864,53.09546763,79.8877499,79.54842902,79.8877499,1.398297214,82.68434433,77.09115547,0
2/24/2020,74.315002,76.044998,72.307503,74.544998,72.990814,222195200,0.482947755,42.64044556,79.63612485,79.07191178,79.63612485,1.840078743,83.31628234,75.95596736,2
2/25/2020,75.237503,75.6325,71.532501,72.019997,70.518463,230673600,-0.121428454,28.36450502,79.37524955,78.40030085,79.37524955,2.462591746,84.30043304,74.45006606,4
2/26/2020,71.6325,74.470001,71.625,73.162498,71.637146,198054800,-0.502419096,30.29556468,79.0622494,77.90146248,79.0622494,2.827119338,84.71648808,73.40801072,0
2/27/2020,70.275002,71.5,68.239998,68.379997,66.954346,320605600,-1.176700516,20.78012196,78.4269993,76.99465625,78.4269993,3.654900228,85.73679976,71.11719884,0
2/28/2020,64.315002,69.602501,64.092499,68.339996,66.915192,426510000,-1.69476495,22.03046191,77.79562415,76.17040289,77.79562415,4.237231116,86.27008638,69.32116192,0
03-02-2020,70.57,75.360001,69.43,74.702499,73.145042,341397200,-1.573792231,39.40947747,77.661874,76.03060252,77.661874,4.292976137,86.24782627,69.07592173,0
03-03-2020,75.917503,76,71.449997,72.330002,70.821991,319475600,-1.6503371,36.82014063,77.42012405,75.67816437,77.42012405,4.455489539,86.33110313,68.50914497,0
03-04-2020,74.110001,75.849998,73.282501,75.684998,74.107056,219178400,-1.423865883,39.87079216,77.21874885,75.6788152,77.21874885,4.437406663,86.09356218,68.34393552,0
03-05-2020,73.879997,74.887497,72.852501,73.230003,71.703239,187572800,-1.426044834,37.54192388,76.86212385,75.44559499,76.86212385,4.458016171,85.77815619,67.94609151,0
03-06-2020,70.5,72.705002,70.307503,72.2575,70.751007,226176800,-1.489079353,36.39805706,76.40987395,75.14196689,76.40987395,4.442612402,85.29509875,67.52464915,0
03-09-2020,65.9375,69.522499,65.75,66.542503,65.155159,286744800,-1.977393004,32.26586267,75.7366241,74.32297033,75.7366241,4.868567731,85.47375956,65.99948864,0
03-10-2020,69.285004,71.610001,67.342499,71.334999,69.847748,285290000,-1.955133157,38.29357569,75.2839992,74.03840163,75.2839992,4.834102442,84.95220408,65.61579432,0
03-11-2020,69.347504,70.305,67.964996,68.857498,67.42189,255598800,-2.113047794,36.80992254,74.7317493,73.54498224,74.7317493,4.909025994,84.54980129,64.91369731,2
03-12-2020,63.985001,67.5,62,62.057499,60.763672,418474000,-2.755139834,32.94569416,73.7446241,72.45093622,73.7446241,5.375677558,84.49597922,62.99326898,0
3/13/2020,66.222504,69.980003,63.237499,69.4925,68.043655,370732000,-2.6337003,45.06856787,73.15837415,72.16918039,73.15837415,5.152532311,83.46343877,62.85330953,0
3/16/2020,60.487499,64.769997,60,60.552502,59.290054,322423600,-3.221703921,40.05291479,72.1241241,71.06283006,72.1241241,5.509157073,83.14243825,61.10580995,3
3/17/2020,61.877499,64.402496,59.599998,63.215,61.897041,324056000,-3.433282941,41.59306964,71.2973741,70.31541768,71.2973741,5.545095601,82.3875653,60.2071829,0
3/18/2020,59.942501,62.5,59.279999,61.6675,60.381802,300233600,-3.683371542,43.99892826,70.33549915,69.49180647,70.33549915,5.458636661,81.25277247,59.41822583,0
3/19/2020,61.8475,63.209999,60.6525,61.195,59.919159,271857200,-3.875026468,43.66128635,69.3914993,68.70163442,69.3914993,5.316339073,80.02417745,58.75882115,0
3/20/2020,61.794998,62.9575,57,57.310001,56.115154,401693200,-4.290938065,33.86071131,68.3438745,67.61671696,68.3438745,5.536117813,79.41611013,57.27163887,0
3/23/2020,57.02,57.125,53.1525,56.092499,54.923031,336752800,-4.665017818,34.60242983,67.42124955,66.51917239,67.42124955,5.968958921,79.35916739,55.48333171,0
3/24/2020,59.09,61.922501,58.575001,61.720001,60.433205,287531200,-4.45602011,37.3045461,66.90624975,66.06210845,66.90624975,5.995578205,78.89740616,54.91509334,0
3/25/2020,62.6875,64.5625,61.075001,61.380001,60.100304,303602000,-4.268617118,38.79644238,66.3171249,65.61619345,66.3171249,5.926966135,78.17105717,54.46319263,0
